date,latitude,longitude,fire_occurred,brightness,confidence
2018-01-29,29.506608019318776,79.48258225410794,0,384.5554443186793,58.303076329361176
2018-01-30,29.43672567356456,79.51430145143809,0,318.76130662941324,80.44215338199945
2018-01-31,29.56375496966466,79.47791208908487,0,352.8370043234425,59.72173568752482
2018-02-01,29.555098108939053,79.61395386914695,0,378.18460446142586,63.300190239123836
2018-02-02,29.477348736727425,79.536235179929,0,377.626580998697,50.897243770188375
2018-02-03,29.46359472275272,79.63781204261154,0,322.8541965742081,83.4810246892934
2018-02-04,29.518488852925902,79.52375338840672,0,354.71734812511465,76.74370619826117
2018-02-05,29.460684027642095,79.41455200934584,0,363.92392589246094,65.97502948519808
2018-02-06,29.571989892366993,79.4394926330371,0,317.407081040344,62.844299987700886
2018-02-07,29.524743392773015,79.57662264604247,0,343.35037176238933,75.94651607776379
2018-02-08,29.499162418996445,79.4137913274946,0,352.7894918207737,68.83270282360806
2018-02-09,29.55837271247577,79.53017024622142,0,312.0255877764528,53.821057529603316
2018-02-10,29.522860485301997,79.63600833892097,0,326.7064696721376,73.63117285271782
2018-02-11,29.587824111667214,79.46719197879767,0,368.6781638679346,54.194688848069774
2018-02-12,29.48375001786132,79.47256803289145,0,328.18756503298215,51.75307893503921
2018-02-13,29.45485154955161,79.50075456019543,0,369.79704785496193,79.27834638504278
2018-02-14,29.519013757598632,79.50759943136994,0,311.2436888881158,82.2278639101572
2018-02-15,29.589331692017737,79.47487703042576,0,300.325673275787,73.19088422201405
2018-02-16,29.49062878926516,79.4324222623768,0,328.789119445649,97.78261279913464
2018-02-17,29.55698260116629,79.6185077735174,0,330.675337210907,99.3508495308304
2018-02-18,29.486854601445764,79.60252118495123,0,309.1052313900215,73.39419564949168
2018-02-19,29.357005104432652,79.39823832987376,0,387.91807911482886,91.6686390408616
2018-02-20,29.39126213944977,79.6538913456951,0,387.8126481129683,55.579220856884746
2018-02-21,29.352780776469157,79.47666058848668,0,380.5757578173373,78.87643280817603
2018-02-22,29.48358498689667,79.5551474277018,1,305.05466929198417,77.59274472262439
2018-02-23,29.505975779309626,79.62130673216072,0,301.4748744615682,55.511318895331925
2018-02-24,29.437168109716417,79.63096846871483,0,342.0090443592237,78.26967749260058
2018-02-25,29.363972652393226,79.42452121722607,0,336.6289253267684,64.09241672102179
2018-02-26,29.406247445173697,79.54550902157064,0,349.0727100082938,82.60216232032502
2018-02-27,29.435945401947365,79.56775935205455,0,329.94633007704175,70.3707080713732
2018-02-28,29.551668405891654,79.41779336030777,0,388.29594929447813,69.33219186425414
2018-03-01,29.441255764304913,79.52237771766575,0,310.3455268900717,56.77096626484967
2018-03-02,29.508288937234685,79.5097107990234,0,330.85465977602337,76.73202332710525
2018-03-03,29.58705674331932,79.49658311356755,0,333.37884231947567,68.11345271763818
2018-03-04,29.532435418771815,79.59200360035715,0,312.46091183749354,97.78261338737443
2018-03-05,29.5226810393853,79.61191524520514,0,399.59952347714034,68.17190865167386
2018-03-06,29.512584515902184,79.60785317095541,0,386.7712979977014,88.76042984353543
2018-03-07,29.597563476708444,79.55241542133656,0,358.67340988922615,91.9751384697643
2018-03-08,29.444664437226237,79.4179648326341,0,328.19027047148404,57.73706050092572
2018-03-09,29.37948936142801,79.62747248247338,0,321.06561079556394,52.035842401157936
2018-03-10,29.46897652987926,79.54091616885492,0,317.4107738453534,65.6189497450695
2018-03-11,29.536318151321563,79.40556875729109,0,306.9848832553538,93.19712309410349
2018-03-12,29.357331078034317,79.42192567641617,0,338.76804390077854,75.77147624219106
2018-03-13,29.48234840456104,79.39595307993305,0,368.8786123243569,94.39924060742615
2018-03-14,29.545889402906113,79.51692706598296,0,310.67125881386835,88.1544738714895
2018-03-15,29.41380693262858,79.44281054172559,0,309.33509678539775,57.260734649546066
2018-03-16,29.36567923584586,79.46781389763026,0,373.34396011219434,85.7216813661326
2018-03-17,29.360168461639425,79.6137589382337,0,340.8247090024682,71.56499068100793
2018-03-18,29.414412711499143,79.60305174580512,0,348.57246362087176,70.10995710447146
2018-03-19,29.430866768008844,79.57067696454543,0,370.60986115259027,99.11105204081056
2018-03-20,29.558778368298537,79.52894979216205,0,381.93009153436583,59.20657259431277
2018-03-21,29.568466250467452,79.55078579320289,0,358.68613364657597,82.02212187944127
2018-03-22,29.40950844674276,79.40786543221611,1,304.5705952581747,67.80340379714491
2018-03-23,29.56143813469904,79.56711232349281,0,356.49090177782267,76.81013370727207
2018-03-24,29.56725533913685,79.50859774402697,0,372.8383622878738,64.6963346896935
2018-03-25,29.536287775708182,79.43351670790938,0,389.7994963728765,57.09249270077719
2018-03-26,29.470628013917707,79.47116993267572,0,380.63023759316974,91.83132559156726
2018-03-27,29.460847000842936,79.45282907658188,0,393.0152507193626,72.28794808303132
2018-03-28,29.506495524562393,79.3921897203787,0,392.20007277401425,93.8895650513478
2018-03-29,29.568344668965732,79.63161149830513,0,305.4202370872653,96.58797455114467
2018-03-30,29.405296392128527,79.47928231511374,0,338.67117795815903,82.23384095211786
2018-03-31,29.544953995921503,79.6189621793538,0,342.5609579717246,67.12506413294341
2018-04-01,29.518647530266783,79.54343085716575,0,341.178519267082,97.17742594298984
2018-04-02,29.43735231535426,79.64486510795516,0,376.0537098200713,83.58427160764708
2018-04-03,29.413682397931684,79.53808177625432,0,395.34757296692123,76.49522726274905
2018-04-04,29.48910527103641,79.48845628430037,0,372.67008500307435,58.540081047578276
2018-04-05,29.40489663338391,79.54506744748387,0,311.99544497385267,93.68237975676524
2018-04-06,29.411196451423844,79.58238234844525,0,381.45759869265504,58.22905655322752
2018-04-07,29.58463521658809,79.4849893702075,0,390.05362356374616,99.9983809373465
2018-04-08,29.521409541002175,79.60354076724059,0,327.9209871901833,69.88801860021118
2018-04-09,29.535007683155804,79.52795234303788,1,363.6969668162744,76.8484716311339
2018-04-10,29.598323180514377,79.39609705087527,0,382.83425785952466,85.71937461029889
2018-04-11,29.4413935336133,79.58068428410974,0,306.498266839894,58.26362622699085
2018-04-12,29.44927136376359,79.45543086132727,0,314.68734033901734,54.03787361844131
2018-04-13,29.50163293891431,79.40773935834275,0,322.1642481967358,58.12701729157541
2018-04-14,29.41783894765157,79.53955700091761,0,300.78082103133056,98.61914881855964
2018-04-15,29.401223963853663,79.53263328256311,0,372.4094909923548,73.03350027679222
2018-04-16,29.549263413738945,79.52651976135166,0,364.3115869427455,92.59684218235239
2018-04-17,29.57961275723693,79.40942527545123,0,312.33036007181136,82.04358537227802
2018-04-18,29.57585934199485,79.52960714952738,0,376.9831537344176,98.88969999638198
2018-04-19,29.558606236896697,79.42122651430606,0,300.357291054108,74.82289361625293
2018-04-20,29.511009135419286,79.65413937710646,0,378.1924354490811,80.63951027281996
2018-04-21,29.377350613832782,79.62205082133853,0,392.43446831776447,90.74858581612943
2018-04-22,29.43604046923539,79.50398658597406,0,371.90399966972495,80.73848520184035
2018-04-23,29.523488774778148,79.62862720109142,0,373.0757678960608,56.254684654075135
2018-04-24,29.57166688466514,79.42828304415511,0,348.03977755598123,60.54779468797876
2018-04-25,29.40875622451193,79.63485255017262,0,398.92340341463364,88.3080631684393
2018-04-26,29.567722386734548,79.5307374515717,0,350.13906201935566,78.50298690848692
2018-04-27,29.554514432226753,79.54336706788098,1,347.9079452483112,91.43382294515658
2018-04-28,29.485939510845157,79.39625255810331,0,375.55565230951254,55.79666982895456
2018-04-29,29.423853470326755,79.44318331258934,0,338.2463555468433,58.81835683367139
2018-04-30,29.45911803370249,79.42892878590935,0,382.7823957015512,75.48653770799115
2018-05-01,29.393643524249093,79.6303635999427,0,365.0334482031167,96.99752132924937
2018-05-02,29.372790416028685,79.6180521188963,0,372.3683013217658,91.5770027869669
2018-05-03,29.561937745868462,79.45992155451445,0,318.6146596647218,81.83922241707151
2018-05-04,29.46833340250941,79.56366150910236,0,360.9743809766895,95.02974642206154
2018-05-05,29.416694395035886,79.39899513645021,0,310.19809369081577,90.00490520020804
2018-05-06,29.533585329805515,79.51348669649485,0,378.1876329968451,52.94233955067094
2018-05-07,29.396213769283538,79.53008810755259,0,355.00544182149576,51.675742062039504
2018-05-08,29.358935076248137,79.5386278378007,1,374.9519053434494,99.73929448691231
2018-05-09,29.37454427129606,79.40684312214879,0,377.88632744061385,67.35180108742244
2018-05-10,29.47719453728549,79.63869914274184,0,341.4609168229419,82.99102944382489
2018-05-11,29.46047710167507,79.55587250698174,0,322.6750779504813,59.50028875610877
2018-05-12,29.539009738816652,79.41052097050243,0,368.3262727635172,79.6839302823965
2018-05-13,29.563710707858927,79.48452844731918,0,351.56058160585246,88.45764998524955
2018-05-14,29.35578579575273,79.43106710705125,0,363.31476843687255,62.0214115719979
2018-05-15,29.41622067841963,79.4224122133206,0,312.8813439470535,88.31891190768602
2018-05-16,29.55022939354564,79.42383407890102,0,323.2867007098902,62.68020468121357
2018-05-17,29.505669277472588,79.59988328845245,0,346.11670677652313,62.11648532244101
2018-05-18,29.381021897957403,79.53556797612882,0,368.4690375637856,88.8344498552998
2018-05-19,29.35717942995317,79.45541969665139,0,318.83547864740933,57.39039784662043
2018-05-20,29.49456517224091,79.49176555084148,0,320.77732088928246,94.59684707202726
2018-05-21,29.535389797237592,79.41922714510878,0,398.4604586202855,93.79266664697869
2018-05-22,29.567856490457416,79.47867734270937,0,332.41046423761765,61.09104687417937
2018-05-23,29.427495637609823,79.61532804985123,0,375.9478066653875,53.381754791878464
2018-05-24,29.582150755156675,79.59640256039094,0,395.9811020237238,79.98628949792665
2018-05-25,29.40609280900468,79.40724570030815,0,375.21923702686684,84.91734091583184
2018-05-26,29.489712809235037,79.55296613141051,0,357.3925804958317,79.7662365337007
2018-05-27,29.572351173697793,79.57069527993225,0,388.7707554774723,82.66076166442326
2018-05-28,29.497015869018878,79.64785409157585,0,356.79893974294254,63.537770291854926
2018-05-29,29.536001389545945,79.63885673211499,0,349.18721450805214,80.58016951575046
2018-05-30,29.370871597149126,79.64276288029492,0,368.26889829581205,95.25701494360268
2018-05-31,29.49688886873585,79.44162442805913,1,384.6923289529684,74.37333445354999
2018-06-01,29.35936294335303,79.61640440052399,0,315.72148263511116,86.26877505936233
2018-06-02,29.583249289491224,79.57698437215824,0,339.4625370708649,54.83214750511157
2018-06-03,29.40718626224968,79.48207039810538,0,310.35654270703185,53.238857287329786
2018-06-04,29.524076554273126,79.55071402841374,0,393.56584913250407,62.11418528439191
2018-06-05,29.52195250188577,79.50613716396525,0,301.2724637669987,61.860524208636086
2018-06-06,29.382035249191926,79.55810665756735,0,357.43239653689994,52.2970741117383
2018-06-07,29.46822019109836,79.47628243130622,0,306.51401221558297,87.77153206012505
2018-06-08,29.550355677018132,79.63053259041088,0,385.92947973447474,66.3135374702858
2018-06-09,29.419633340361,79.65330988118,1,379.85349444114513,79.80682998372717
2018-06-10,29.562547727475796,79.56738753935188,0,375.4282397973765,79.75898779840298
2018-06-11,29.411275791424394,79.54707140718101,0,327.7112940832578,58.56710241878259
2018-06-12,29.577415880711072,79.44375341062747,0,351.5808664835354,93.98260402847112
2018-06-13,29.40382157824074,79.41809972666546,0,380.85861140329826,96.02446440471078
2018-06-14,29.406510131267577,79.61386434167913,0,328.9983559115299,93.51953014464989
2018-06-15,29.567315771736826,79.49999284766693,0,370.3571207847267,54.603011187744734
2018-06-16,29.39594494435178,79.54375493862453,0,310.26134949346135,63.34780700436508
2018-06-17,29.420248414913384,79.48241136141816,0,304.5152643310843,87.09322691633577
2018-06-18,29.46513295617776,79.64164544830768,0,332.73374061033957,59.49463065369342
2018-06-19,29.39490276570258,79.60341530132156,0,317.1444512060393,74.71633531873412
2018-06-20,29.516481499243174,79.42590582550127,0,367.004869346239,78.13427143497124
2018-06-21,29.370259656108814,79.43191818729098,0,393.13394604893256,81.94229999290238
2018-06-22,29.41926718212885,79.64419034936653,0,349.1737999163638,90.91832380458504
2018-06-23,29.597893089712635,79.53410679430222,0,337.7474144651273,89.04407820892803
2018-06-24,29.40252818169353,79.54433610513584,0,339.26451861380446,97.18090390376736
2018-06-25,29.368649542046313,79.48531153145522,0,376.50773911011754,82.78504052169404
2018-06-26,29.54475054949397,79.44072682564453,0,346.87025111399265,74.33081406981714
2018-06-27,29.405102040126753,79.61547700990475,0,369.175281474846,82.80774451211852
2018-06-28,29.512280012272562,79.52996529581068,0,303.2255829125559,52.918615048363606
2018-06-29,29.57202416802608,79.4326903300629,0,342.0845439722573,93.94633741985373
2018-06-30,29.368709560938786,79.40464118259219,0,331.22276723390826,71.0464263697164
2018-07-01,29.58849595151561,79.60640493148126,0,394.85744330249815,89.14927632806564
2018-07-02,29.354939189330405,79.57250276876849,0,315.5890894413007,66.7351349695447
2018-07-03,29.5799814829269,79.52394687018825,0,368.98092256201755,79.44220351902527
2018-07-04,29.59084952501097,79.64703422914899,0,390.6407197046294,75.87446611671845
2018-07-05,29.35889699745123,79.45663401219706,0,367.71673976049385,93.31704663899946
2018-07-06,29.449491225466787,79.65742056460371,1,308.91944553687335,82.04978093985002
2018-07-07,29.572221881373853,79.40985505548328,0,383.3742132510332,76.66260829421421
2018-07-08,29.39881877772136,79.64861950647803,0,365.9576207152415,60.91652391177963
2018-07-09,29.460161275675112,79.63851377475675,0,305.4695571191854,61.79462170260651
2018-07-10,29.496064624769485,79.51232620587453,0,330.34682394362954,54.36489931393659
2018-07-11,29.509160737314954,79.57294176636007,0,323.6832457106434,85.85870577760497
2018-07-12,29.428183507222442,79.5706843575538,0,335.6132654934306,95.66883166642964
2018-07-13,29.45133800555281,79.51571028542817,0,337.1094938215092,99.22467903972434
2018-07-14,29.418731789774064,79.44356010265956,0,386.13884518910334,93.73633879714569
2018-07-15,29.49002627921179,79.65279410697445,0,354.4161242488528,84.094880781819
2018-07-16,29.358669191149087,79.5932437756468,0,317.9201568380114,91.60220697711975
2018-07-17,29.384208362420722,79.43354001111057,0,346.5270828031677,61.27093612568241
2018-07-18,29.555479869930636,79.54283318727708,0,399.60168353542593,84.96087550112412
2018-07-19,29.556716133116474,79.47249613948433,0,386.8642984991178,70.02530788806384
2018-07-20,29.519918762858616,79.44992074167294,0,382.5221870019575,84.5098702974883
2018-07-21,29.456976069372654,79.41004607138545,0,364.4240078590943,94.61067436222385
2018-07-22,29.380647979294935,79.6061918158297,0,341.10450665518016,66.53760136546099
2018-07-23,29.43681806469028,79.4047537714078,0,390.74250005458214,55.769244093986046
2018-07-24,29.526432030674837,79.5787922247824,0,380.1551479411109,62.73951121598414
2018-07-25,29.37770036194239,79.58977529698943,0,327.9956673343972,79.2864208938033
2018-07-26,29.59037222945873,79.45648394803513,1,379.6425471376448,90.90364893769143
2018-07-27,29.410354602469187,79.61290655979155,0,308.32020638059953,63.21735381220587
2018-07-28,29.57707981903552,79.41569423718347,0,394.7375423238727,91.76714194937652
2018-07-29,29.552499698355657,79.42011299808716,0,317.16168883314583,67.56470577997533
2018-07-30,29.42765126118675,79.58502023255323,0,339.2119172315854,51.310801845927855
2018-07-31,29.360358095045736,79.51893638825987,0,309.8799123778333,54.2367768366685
2018-08-01,29.566702007694623,79.43017693364459,0,377.27478884069956,58.9529832024824
2018-08-02,29.3963793434481,79.55981974032464,0,344.4232072190149,94.17545046153904
2018-08-03,29.37423340315741,79.47510135495708,0,342.558028851704,84.2810670665732
2018-08-04,29.467673666482064,79.57175400815494,0,324.0840387102062,74.22995795050997
2018-08-05,29.51591352455615,79.53245319406957,0,354.4036658400215,66.99141261325855
2018-08-06,29.527974996080108,79.59019806006232,0,359.2002308778716,71.55209179803298
2018-08-07,29.54603597313142,79.58590621462122,0,303.59432848862076,96.05581439443942
2018-08-08,29.47150448115325,79.59140676694302,0,338.7850237300797,96.04791807398539
2018-08-09,29.406212620229233,79.50888447199911,0,326.68328583640294,94.73322567508123
2018-08-10,29.55862272519391,79.45181000515619,0,306.8679270430094,75.56467738712892
2018-08-11,29.56636994906332,79.43638828205732,0,379.0795178928143,84.28109615155003
2018-08-12,29.543862265469613,79.46452349310849,0,300.5672350915707,64.40422614039498
2018-08-13,29.37785210504737,79.43261670050948,0,352.2792363190721,68.36758733887191
2018-08-14,29.587429886204944,79.63813047256534,0,362.97865867586404,71.76737265723331
2018-08-15,29.367990687190698,79.4298834987057,0,343.32641111603186,82.35219103778044
2018-08-16,29.584637601145616,79.64908827130738,0,314.6310848766231,92.22927023203214
2018-08-17,29.539701000611103,79.64673215800083,0,326.9218673936628,80.56549558340005
2018-08-18,29.590881118524152,79.45054015418518,0,310.07736246298987,91.32010443691615
2018-08-19,29.41785094001832,79.61147185972354,0,302.86559204742935,85.67482045043715
2018-08-20,29.40909271889192,79.42944542459917,0,353.0515954574849,74.0038550839238
2018-08-21,29.477221558190557,79.6207750972397,0,386.30311849431956,93.04167897508984
2018-08-22,29.44998486915774,79.50682454244983,0,396.33311295339666,75.84427813907385
2018-08-23,29.41368107285879,79.59785643263767,0,329.6623820298791,55.79997981858846
2018-08-24,29.566082141756695,79.49268740832379,0,316.1322868233391,78.72640331523411
2018-08-25,29.4872312027578,79.48680324108169,0,397.1389189471941,55.95446143432569
2018-08-26,29.462901011761552,79.50783402340177,0,358.4036697465846,78.71946620554769
2018-08-27,29.51990260287595,79.57147106872463,0,304.6688336769455,74.6595192571208
2018-08-28,29.356326335818625,79.50500084941645,0,333.1804651104207,55.08410677638989
2018-08-29,29.40155392908316,79.62685105367284,0,371.96730189078676,79.76464227560567
2018-08-30,29.399181542929732,79.62817822795427,0,309.6678550472681,95.80605477026297
2018-08-31,29.37523182581553,79.48117238249476,0,304.8906034989033,58.56054466597756
2018-09-01,29.392878357578674,79.65036825759432,0,384.8098323153412,68.86103439463828
2018-09-02,29.59713728205941,79.55615396602781,0,394.8098211813891,88.30862266696379
2018-09-03,29.515221176280463,79.51881245751,0,390.384415652792,73.14353197432396
2018-09-04,29.456074598627318,79.6270792638241,0,373.654741064247,53.38686172571778
2018-09-05,29.552654313271997,79.50709167664502,0,326.7614694865441,57.6198655315249
2018-09-06,29.383614925464418,79.624944904261,0,322.13213020130553,93.26295151261779
2018-09-07,29.494783886644257,79.63380131497445,0,341.4315844006191,78.88175673569481
2018-09-08,29.442724440778,79.53397435586194,0,312.4657426750712,75.18259039214199
2018-09-09,29.581007895703035,79.4959969652086,0,338.9124997375248,60.67581991910464
2018-09-10,29.437840269520898,79.54949218188007,0,383.6757146951242,97.38829644705012
2018-09-11,29.577042901810287,79.59306535990325,0,328.74028556172857,94.34523655449698
2018-09-12,29.452164767218363,79.54009162253922,0,374.1597181311927,61.004221550299995
2018-09-13,29.446569411596386,79.5389829359095,0,392.9814259813984,82.91464460347795
2018-09-14,29.3897643001419,79.49873392551285,0,372.70350146800087,65.193496397458
2018-09-15,29.575506665983355,79.44728906069987,0,340.0916001262857,55.09611927154326
2018-09-16,29.454994766001416,79.55168697085901,0,323.32935222337903,71.48333055625992
2018-09-17,29.55606421838545,79.48681309491879,1,339.28727310859324,85.33441886190991
2018-09-18,29.523144039587635,79.39561084757953,0,373.43412592147104,65.4066299894575
2018-09-19,29.59436649030897,79.58100432057198,0,373.66269564557047,73.2875277337221
2018-09-20,29.42724245032113,79.42267347891708,0,318.2692693618439,62.464092809809344
2018-09-21,29.475017685169437,79.62841762120699,0,334.3542666279066,75.62962655480725
2018-09-22,29.462095663283996,79.41350923294326,0,340.8974389553373,73.94113016488414
2018-09-23,29.38493437435193,79.4494206300361,0,352.1564614385857,73.44999137203047
2018-09-24,29.452825398997685,79.64146358872938,1,369.4629828368459,55.84328396188107
2018-09-25,29.549970025634263,79.65630989739068,0,318.7618699049402,78.1354273023316
2018-09-26,29.419042332611944,79.41931654482342,0,392.84671769388024,66.62728199962439
2018-09-27,29.588535573543698,79.58495394419097,0,349.54502031012487,72.2852392252918
2018-09-28,29.549697187709295,79.52523250642643,0,395.36583429494925,67.55340310103747
2018-09-29,29.457797209261944,79.39727103408333,0,344.4993795963634,82.60229974350001
2018-09-30,29.58149722421673,79.48846489847779,0,306.40497274369466,91.98987160322606
2018-10-01,29.474644456142833,79.43044450644949,0,322.9114595814609,80.18172209558068
2018-10-02,29.550850077674134,79.59017815346638,0,325.7446148921142,50.74283445534293
2018-10-03,29.548890961627365,79.61690657301597,0,365.932104337324,54.744827715655404
2018-10-04,29.455546217782196,79.52174283924464,0,302.44781333487254,69.77546221319837
2018-10-05,29.45255448194047,79.50489220163985,0,338.4593913810808,87.72093211455024
2018-10-06,29.45641291809152,79.53360422454747,0,366.7098115668773,73.9440186774993
2018-10-07,29.528712370215743,79.47292382804773,0,330.8526751908392,87.4763290072882
2018-10-08,29.369460666677856,79.5789154221483,0,371.3308823938363,72.80130934167309
2018-10-09,29.560419802224473,79.62907037498853,0,360.58491924526294,88.1638952200284
2018-10-10,29.386549425773538,79.45261393166263,0,328.64619556327955,79.12678351606544
2018-10-11,29.401818273465306,79.40865690121426,0,349.7370884094087,89.31322525595962
2018-10-12,29.47943482686466,79.50703116112922,0,367.8827662230517,93.32542143661294
2018-10-13,29.556824264510052,79.5834626048633,0,315.0703176793237,57.30085889738135
2018-10-14,29.418011748148874,79.4247578057492,0,328.01466937267725,97.11316117776927
2018-10-15,29.414925579728244,79.60342071836101,0,305.4730831450217,69.7298889619679
2018-10-16,29.5340068074668,79.59688103665391,0,355.9018103024401,97.28432597042737
2018-10-17,29.491968956549304,79.41721509546078,0,320.80146241148907,87.85075980969658
2018-10-18,29.352232535044678,79.61558357368482,0,386.29972598927947,97.97521094253125
2018-10-19,29.41466207248029,79.51669122383292,0,375.4070136849316,54.96018180425487
2018-10-20,29.520066438627946,79.57734628455242,0,375.9621558792418,77.99718374917143
2018-10-21,29.406073964507602,79.53957352015237,0,375.4804414040327,93.0069501951033
2018-10-22,29.360076794808133,79.52403443058134,0,308.2894295201667,53.780901373345614
2018-10-23,29.538178995255315,79.62061145745119,0,365.2323467261275,82.07245551731691
2018-10-24,29.430911546885802,79.4253254639876,0,344.94281997398537,74.3481575411025
2018-10-25,29.470782558773706,79.47407082493363,0,346.84749620520677,88.19816644535996
2018-10-26,29.59513979245498,79.42027988362014,0,363.78587964110847,76.56316929542501
2018-10-27,29.366859701796937,79.55433982687956,0,355.5497471946653,71.52912423866513
2018-10-28,29.56603085366221,79.61968630847163,0,333.4700173604008,88.88391924914531
2018-10-29,29.47524587224467,79.57063933110015,0,348.9740099957263,99.07754435049975
2018-10-30,29.374319150603124,79.42864253885527,0,369.73995681623353,63.68409565624299
2018-10-31,29.55321195131082,79.59452711150621,0,309.82207341883117,88.88861740396803
2018-11-01,29.59446907150506,79.46396494903779,1,315.76107131657216,67.93994641301248
2018-11-02,29.361894748623786,79.46735035699187,0,337.07242769622377,92.96261699471003
2018-11-03,29.37501638739865,79.57604980983362,0,331.59174809738704,65.83347086755876
2018-11-04,29.40014662903498,79.39030540348939,0,393.71294389077804,79.27612770803708
2018-11-05,29.59246036559903,79.39928287219405,0,355.9286453175979,50.50029964523578
2018-11-06,29.355488808881645,79.402566317014,0,344.4169929306835,51.780934578511314
2018-11-07,29.590828990432307,79.49986667132404,0,358.69942098902095,55.704910237569635
2018-11-08,29.429433844825436,79.65160709870966,0,322.1030709288314,84.20050738831046
2018-11-09,29.503472337160478,79.50749932893969,0,344.21760159709424,55.83743648685554
2018-11-10,29.352979677894012,79.46950615247525,0,372.6707881342705,94.99655167024733
2018-11-11,29.56074038465765,79.636199764187,0,395.24796681072826,54.058819773064826
2018-11-12,29.556895437211708,79.63570649623516,0,309.7139448609814,80.54555461162421
2018-11-13,29.556011567255663,79.50020410920308,0,328.7058879090888,69.73828492855382
2018-11-14,29.36094187782087,79.52757175021287,0,371.5681940954233,92.85834751592694
2018-11-15,29.430172102860116,79.57662572701375,0,386.1637172856165,64.301512787185
2018-11-16,29.37810037513725,79.61187022125004,0,310.3371326875934,71.81117937738665
2018-11-17,29.556626290544877,79.54752434894476,0,332.48621837660323,91.56957561491356
2018-11-18,29.40498924877564,79.58699782651018,0,331.9068159104159,84.13284112783336
2018-11-19,29.55899140575791,79.51965455468287,0,398.3729302323027,84.95145231361204
2018-11-20,29.56716347429324,79.45469299625498,0,325.06549349860865,83.42801268350217
2018-11-21,29.59034181730007,79.57182844346293,0,332.2928685518338,78.61614321933315
2018-11-22,29.367334613507257,79.61641101810237,0,331.1783942107366,74.20190532350365
2018-11-23,29.44702738761874,79.3935461381261,0,354.15403976916207,65.49184065867924
2018-11-24,29.515097445665237,79.39048672965552,0,392.0836562407254,61.427702999783605
2018-11-25,29.585196703049427,79.45632981645532,0,342.5630664186736,51.181257319220855
2018-11-26,29.411594366126018,79.45913266785696,0,340.13033718126337,63.67611714524403
2018-11-27,29.38395559396893,79.54112839947248,0,336.2883773199178,75.2671126216622
2018-11-28,29.569582224549936,79.57053883461327,0,332.0328950347696,94.0607404514835
2018-11-29,29.40057180803927,79.4647894001809,0,376.61728135066335,71.84206394564525
2018-11-30,29.437853090524705,79.55233384271807,0,366.1025718308318,89.8699013614781
2018-12-01,29.488613444764784,79.40292638155127,1,340.9388438093944,96.08393971953211
2018-12-02,29.45358862199381,79.4475422540625,0,363.60527451721043,99.51482952104871
2018-12-03,29.414202578881124,79.47372027976206,0,385.8139550028744,51.3418793430737
2018-12-04,29.504020901946845,79.65738049073433,1,373.0262693547562,93.37567850657135
2018-12-05,29.483654364179056,79.43817521401166,0,386.6522217034433,93.55020053612884
2018-12-06,29.406875084962522,79.5934210364968,0,397.340025736004,75.92472568591118
